RegionID,RegionName,StateName,Date,Value
394346.0,Athens,GA,2023-05-31,515.0
394623.0,Gainesville,GA,2023-05-31,707.0
395202.0,Warner Robins,GA,2023-05-31,486.0
394306.0,Albany,GA,2023-05-31,293.0
395182.0,Valdosta,GA,2023-05-31,471.0
394515.0,Dalton,GA,2023-05-31,268.0
394423.0,Brunswick,GA,2023-05-31,510.0
394762.0,LaGrange,GA,2023-05-31,323.0
395038.0,Rome,GA,2023-05-31,283.0
394682.0,Hinesville,GA,2023-05-31,365.0
395126.0,Statesboro,GA,2023-05-31,163.0
753893.0,Jefferson,GA,2023-05-31,383.0
394540.0,Dublin,GA,2023-05-31,114.0
394432.0,Calhoun,GA,2023-05-31,177.0
395216.0,Waycross,GA,2023-05-31,195.0
395122.0,St. Marys,GA,2023-05-31,216.0
394861.0,Milledgeville,GA,2023-05-31,395.0
394538.0,Douglas,GA,2023-05-31,87.0
394883.0,Moultrie,GA,2023-05-31,128.0
394500.0,Cornelia,GA,2023-05-31,167.0
395155.0,Thomasville,GA,2023-05-31,199.0
394448.0,Cedartown,GA,2023-05-31,111.0
395158.0,Tifton,GA,2023-05-31,91.0
395191.0,Vidalia,GA,2023-05-31,60.0
394324.0,Americus,GA,2023-05-31,68.0
394725.0,Jesup,GA,2023-05-31,53.0
394356.0,Bainbridge,GA,2023-05-31,92.0
395154.0,Thomaston,GA,2023-05-31,97.0
395159.0,Toccoa,GA,2023-05-31,177.0
395138.0,Summerville,GA,2023-05-31,78.0
394498.0,Cordele,GA,2023-05-31,65.0
394594.0,Fitzgerald,GA,2023-05-31,59.0
394404.0,Boston,MA,2023-05-31,8171.0
395238.0,Worcester,MA,2023-05-31,1421.0
395115.0,Springfield,MA,2023-05-31,996.0
394361.0,Barnstable Town,MA,2023-05-31,1045.0
394983.0,Pittsfield,MA,2023-05-31,375.0
753925.0,Vineyard Haven,MA,2023-05-31,122.0
394976.0,Phoenix,AZ,2023-05-31,18528.0
395167.0,Tucson,AZ,2023-05-31,2838.0
845160.0,Prescott Valley,AZ,2023-05-31,1320.0
394765.0,Lake Havasu City,AZ,2023-05-31,1595.0
395247.0,Yuma,AZ,2023-05-31,553.0
394595.0,Flagstaff,AZ,2023-05-31,432.0
395098.0,Sierra Vista,AZ,2023-05-31,573.0
395095.0,Show Low,AZ,2023-05-31,573.0
394967.0,Payson,AZ,2023-05-31,307.0
394918.0,Nogales,AZ,2023-05-31,192.0
395046.0,Safford,AZ,2023-05-31,89.0
394532.0,Detroit,MI,2023-05-31,10720.0
394640.0,Grand Rapids,MI,2023-05-31,1655.0
394770.0,Lansing,MI,2023-05-31,1075.0
394596.0,Flint,MI,2023-05-31,1080.0
394332.0,Ann Arbor,MI,2023-05-31,660.0
394732.0,Kalamazoo,MI,2023-05-31,484.0
395047.0,Saginaw,MI,2023-05-31,502.0
394896.0,Muskegon,MI,2023-05-31,337.0
